event_type,event_timestamp,example_number,prompt_tokens,completion_tokens,total_tokens,llm_text_input,llm_text_output,llm_new_token,llm_name,tool_name,function_name,function_id,parent_function_name,parent_function_id,UUID,framework,NOVA-Event-ID,NOVA-Requests-Remaining-In-Event,NOVA-Time-To-Next-Event,NOVA-Time-To-Event-End,NOVA-Predicted-OSL,NOVA-Time-To-Session-End
LLM_NEW_TOKEN,1748370708.0778856,0,1828,46,1874,,,xtrac,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,3110.6784343719482,12210.11209487915,,12946.625709533691
LLM_NEW_TOKEN,1748370708.1387386,0,1828,47,1875,,,t,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,3049.825429916382,12149.259090423584,,12885.772705078125
LLM_NEW_TOKEN,1748370708.1397676,0,1828,48,1876,,,_data_,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,3048.7964153289795,12148.230075836182,,12884.743690490723
LLM_NEW_TOKEN,1748370708.1405888,0,1828,49,1877,,,"tool
A",,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,3047.9753017425537,12147.408962249756,,12883.922576904297
LLM_NEW_TOKEN,1748370708.1413589,0,1828,50,1878,,,c,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,3047.2052097320557,12146.638870239258,,12883.152484893799
LLM_NEW_TOKEN,1748370708.1768596,0,1828,51,1879,,,tio,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,3011.704444885254,12111.138105392456,,12847.651720046997
LLM_NEW_TOKEN,1748370708.2080112,0,1828,52,1880,,,n Inpu,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2980.552911758423,12079.986572265625,,12816.500186920166
LLM_NEW_TOKEN,1748370708.2089663,0,1828,53,1881,,,t: ,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2979.597806930542,12079.031467437744,,12815.545082092285
LLM_NEW_TOKEN,1748370708.2097318,0,1828,54,1882,,,"{""",,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2978.832244873047,12078.265905380249,,12814.77952003479
LLM_NEW_TOKEN,1748370708.2104976,0,1828,55,1883,,,ob,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2978.0664443969727,12077.500104904175,,12814.013719558716
LLM_NEW_TOKEN,1748370708.2345715,0,1828,56,1884,,,jec,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2953.9926052093506,12053.426265716553,,12789.939880371094
LLM_NEW_TOKEN,1748370708.2355402,0,1828,57,1885,,,t_i,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2953.023910522461,12052.457571029663,,12788.971185684204
LLM_NEW_TOKEN,1748370708.2363224,0,1828,58,1886,,,"d""",,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2952.2416591644287,12051.67531967163,,12788.188934326172
LLM_NEW_TOKEN,1748370708.2706301,0,1828,59,1887,,,:,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2917.933940887451,12017.367601394653,,12753.881216049194
LLM_NEW_TOKEN,1748370708.2715797,0,1828,60,1888,,," """,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2916.9843196868896,12016.417980194092,,12752.931594848633
LLM_NEW_TOKEN,1748370708.2723653,0,1828,61,1889,,,6,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2916.19873046875,12015.632390975952,,12752.146005630493
LLM_NEW_TOKEN,1748370708.273117,0,1828,62,1890,,,8,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2915.446996688843,12014.880657196045,,12751.394271850586
LLM_NEW_TOKEN,1748370708.3308191,0,1828,63,1891,,,3,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2857.7449321746826,11957.178592681885,,12693.692207336426
LLM_NEW_TOKEN,1748370708.346912,0,1828,64,1892,,,6,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2841.6521549224854,11941.085815429688,,12677.599430084229
LLM_NEW_TOKEN,1748370708.347804,0,1828,65,1893,,,0,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2840.7599925994873,11940.19365310669,,12676.70726776123
LLM_NEW_TOKEN,1748370708.3485463,0,1828,66,1894,,,51,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2840.017795562744,11939.451456069946,,12675.965070724487
LLM_NEW_TOKEN,1748370708.349217,0,1828,67,1895,,,2,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2839.3471240997314,11938.780784606934,,12675.294399261475
LLM_NEW_TOKEN,1748370708.3498676,0,1828,68,1896,,,c,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2838.6964797973633,11938.130140304565,,12674.643754959106
LLM_NEW_TOKEN,1748370708.350524,0,1828,69,1897,,,13e,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2838.0401134490967,11937.473773956299,,12673.98738861084
LLM_NEW_TOKEN,1748370708.407818,0,1828,70,1898,,,9,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2780.7459831237793,11880.179643630981,,12616.693258285522
LLM_NEW_TOKEN,1748370708.4088025,0,1828,71,1899,,,a8,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2779.761552810669,11879.195213317871,,12615.708827972412
LLM_NEW_TOKEN,1748370708.409607,0,1828,71,1899,,,"bca4a8167""}",,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2778.9571285247803,11878.390789031982,,12614.904403686523
LLM_END,1748370708.4106681,0,133444,2627,136071,,"Thought: The file Rachel Davis.jpg has been uploaded successfully, and I have obtained the object_id of the uploaded file. Now, I can use the extract_data_tool to extract the data from the file.

Action: extract_data_tool
Action Input: {""object_id"": ""68360512c13e9a8bca4a8167""}",,meta/llama-3.3-70b-instruct,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,557d2161-297f-4f0f-a6b3-896b45033704,langchain,react_agent,2.0,2777.895927429199,11877.329587936401,,12613.843202590942
TOOL_START,1748370708.4134974,0,0,0,0,,,,,extract_data_tool,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,1a14a348-2897-4796-a729-2ee63a52fc89,langchain,react_agent,2.0,2775.066614151001,11874.500274658203,,12611.013889312744
FUNCTION_START,1748370708.414399,0,0,0,0,,,,,,mcp_tool_wrapper,485b5de8-dbf8-4f7c-8e2b-8c80ffb78fd6,react_agent,1a14a348-2897-4796-a729-2ee63a52fc89,485b5de8-dbf8-4f7c-8e2b-8c80ffb78fd6,,mcp_tool_wrapper,-1.0,-1.0,-1.0,,12610.112428665161
FUNCTION_END,1748370711.1848125,0,0,0,0,,,,,,mcp_tool_wrapper,485b5de8-dbf8-4f7c-8e2b-8c80ffb78fd6,react_agent,1a14a348-2897-4796-a729-2ee63a52fc89,485b5de8-dbf8-4f7c-8e2b-8c80ffb78fd6,,mcp_tool_wrapper,-1.0,-1.0,-1.0,,9839.698791503906
TOOL_END,1748370711.185348,0,0,0,0,,,,,extract_data_tool,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,1a14a348-2897-4796-a729-2ee63a52fc89,langchain,react_agent,2.0,3.2160282135009766,9102.649688720703,,9839.163303375244
LLM_START,1748370711.188564,0,0,0,0,"[{'content': 'Answer the following questions as best you can. \nYou may communicate and collaborate with various get_attachment_id_by_name_tool: This is a wrapper for the MCP tool that allows you to get the attachment ObjectId for a given attachment_name. . Arguments must be provided as a valid JSON object following this format: {\'attachment_name\': FieldInfo(annotation=str, required=True, description=\'\')}\nupload_files_tool: This is a wrapper for the MCP tool that uploads all files to a attachment_folder and gives a list of dict containing the id and the attachment name. Input is given as a list of filepaths as a first element of another list. For example: [[filepath1, filepath2, filepath3]].. . Arguments must be provided as a valid JSON object following this format: {\'files\': FieldInfo(annotation=list[list], required=True, description=\'\')}\nextract_data_tool: This is a wrapper for the MCP tool that extract data present in a file with the given object_id. Return the response obtained as json even if it is an error or not relevant.. . Arguments must be provided as a valid JSON object following this format: {\'object_id\': FieldInfo(annotation=str, required=True, description=\'\')}\ndd_add_memory_tool: Always call this tool to add every answer obtained by the agent to long term memory. \nThe input to this tool should be a string and in human-readable format.. . Arguments must be provided as a valid JSON object following this format: {\'conversation\': FieldInfo(annotation=Union[list[dict[str, str]], NoneType], required=False, default=None, description=\'List of conversation messages. Each message must have a ""role"" key (user or assistant. It must also have a ""content"" key.\'), \'tags\': FieldInfo(annotation=list[str], required=False, default_factory=list, description=\'List of tags applied to the item.\'), \'metadata\': FieldInfo(annotation=dict[str, Any], required=False, default={}, description=\'Metadata about the memory item.\'), \'user_id\': FieldInfo(annotation=str, required=True, description=""The user\'s ID.""), \'memory\': FieldInfo(annotation=Union[str, NoneType], required=False, default=None)}\ndd_get_memory_tool: Always call this tool before calling any other tools, even if the user does not mention to use it.\nUse this tool to get the existing memory of the user. It will be used to understand the context of the conversation.\nInput to this tool is a json object like {""query"": ""query"" , ""top_k"": 5, ""user_id"": ""12345""} where query is the input question asked by the user, top_k is the number of previous conversation response to be fetched and user_id is the unique id for each user in a single conversation.. . Arguments must be provided as a valid JSON object following this format: {\'query\': FieldInfo(annotation=str, required=True, description=\'Search query for which to retrieve memory.\'), \'top_k\': FieldInfo(annotation=int, required=True, description=\'Maximum number of memories to return\'), \'user_id\': FieldInfo(annotation=str, required=True, description=\'ID of the user to search for.\')}\ncompare_face_images_tool: This is a wrapper for the MCP tool that compares faces present in two images. It takes two inputs as object_id_1: str, object_id_2: str and return the response as a dict containing the similarity score and time taken to compare the images.. . Arguments must be provided as a valid JSON object following this format: {\'object_id_1\': FieldInfo(annotation=str, required=True, description=\'\'), \'object_id_2\': FieldInfo(annotation=str, required=True, description=\'\')}\ncompare_signature_images_tool: This is a wrapper for the MCP tool that compares signatures present in two images. It takes two inputs as object_id_1: str, object_id_2: str and return the response as a dict containing the similarity score and time taken to compare the images.. . Arguments must be provided as a valid JSON object following this format: {\'object_id_1\': FieldInfo(annotation=str, required=True, description=\'\'), \'object_id_2\': FieldInfo(annotation=str, required=True, description=\'\')}\nverify_sharecert_seal_llama4_tool: This is a wrapper for the MCP tool that verifies the sharecert seal using llama4 model. It takes one input as object_id_1: str and return the response as a dict.. . Arguments must be provided as a valid JSON object following this format: {\'object_id_1\': FieldInfo(annotation=str, required=True, description=\'\')}\nfetch_emails_tool: This is a wrapper for the MCP tool that fetches emails with a given email_id and password.. . Arguments must be provided as a valid JSON object following this format: {\'email_id\': FieldInfo(annotation=str, required=True, description=\'\'), \'password\': FieldInfo(annotation=str, required=True, description=\'\')}\ngenerate_email_tool: This is a wrapper for the MCP tool that generate required email from a provided json data.. . Arguments must be provided as a valid JSON object following this format: {\'json_inputs\': FieldInfo(annotation=str, required=True, description=\'\')}\nsend_email_tool: This is a wrapper for the MCP tool to send email to a receiver email. It takes subject and body as inputs.. . Arguments must be provided as a valid JSON object following this format: {\'subject\': FieldInfo(annotation=str, required=True, description=\'\'), \'body\': FieldInfo(annotation=str, required=True, description=\'\'), \'receiver_email\': FieldInfo(annotation=str, required=True, description=\'\')} to answer the questions in human-readable format. \nUse a unique id for each user_id in a single conversation.\nAlways use the tool {dd_get_memory_tool} to get previous conversation response of agent to understand the context of conversation before calling other tools.\nAlways use the tool {dd_add_memory_tool} as the last tool to add final answer obtained by the agent to long term memory. \nModify the input json to parse structured tool input from Action Input. Make the input of  {dd_add_memory_tool} in a human-readable format before adding to the memory if it is json. \n\nSkip using the tool {dd_add_memory_tool} if the Action Input is None or empty.\nUse appropriate tools in [get_attachment_id_by_name_tool,upload_files_tool,extract_data_tool,dd_add_memory_tool,dd_get_memory_tool,compare_face_images_tool,compare_signature_images_tool,verify_sharecert_seal_llama4_tool,fetch_emails_tool,generate_email_tool,send_email_tool] to answer the questions.\nAlways use the tool {get_attachment_id_by_name_tool} to get the attachment ObjectId for a given attachment_name.\nAlways check if the file is already uploaded before uploading it again.\nDo not upload the files again if they are already uploaded.\nUpload the files only if the user asks to upload files.\nOnly use the tool {extract_data_tool} to extract data from the files if the question is related to the data present in the files.\nUse {send_email_tool} to send email and {generate_email_tool} to prepare the content of emal.\n\nYou may respond in one of two formats.\nUse the following format exactly to communicate with an expert:\n\nQuestion: the input question you must answer\nThought: you should always think about what to do\nAction: the action to take, should be one of [get_attachment_id_by_name_tool,upload_files_tool,extract_data_tool,dd_add_memory_tool,dd_get_memory_tool,compare_face_images_tool,compare_signature_images_tool,verify_sharecert_seal_llama4_tool,fetch_emails_tool,generate_email_tool,send_email_tool]\nAction Input: the input to the action (if there is no required input, include ""Action Input: None"")\nObservation: wait for the expert to respond, do not assume the expert\'s response\n\n... (this Thought/Action/Action Input/Observation can repeat N times.)\nUse the following format once you have the final answer:\n\nThought: I now know the final answer\nFinal Answer: the final answer to the original input question\n', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'system', 'name': None, 'id': None}, {'content': '\nQuestion: Extract the name present in the file Rachel Davis.jpg\n', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'human', 'name': None, 'id': None, 'example': False}, {'content': 'Thought: To extract the name present in the file Rachel Davis.jpg, I need to first upload the file to the server and get the object_id of the uploaded file. Then, I can use the extract_data_tool to extract the data from the file.\n\nAction: upload_files_tool\nAction Input: {""files"": [[""Rachel Davis.jpg""]]}\n', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'ai', 'name': None, 'id': None, 'example': False, 'tool_calls': [], 'invalid_tool_calls': [], 'usage_metadata': None}, {'content': '{\n  ""message"": ""Files uploaded successfully"",\n  ""uploaded_files"": [\n    {\n      ""attachment_name"": ""Rachel Davis.jpg"",\n      ""attachment_path"": ""/home/sneha-ltim/DocumentDigitizer/data/email_attachments/Rachel Davis.jpg"",\n      ""id"": ""68360512c13e9a8bca4a8167""\n    }\n  ]\n}', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'human', 'name': None, 'id': None, 'example': False}, {'content': 'Thought: The file Rachel Davis.jpg has been uploaded successfully, and I have obtained the object_id of the uploaded file. Now, I can use the extract_data_tool to extract the data from the file.\n\nAction: extract_data_tool\nAction Input: {""object_id"": ""68360512c13e9a8bca4a8167""}', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'ai', 'name': None, 'id': None, 'example': False, 'tool_calls': [], 'invalid_tool_calls': [], 'usage_metadata': None}, {'content': '{\n  ""content"": {\n    ""id"": ""chat-7cfa11d3c93a454792d183ad9d6a8779"",\n    ""object"": ""chat.completion"",\n    ""created"": 1748370709,\n    ""model"": ""meta/llama-3.2-90b-vision-instruct"",\n    ""choices"": [\n      {\n        ""index"": 0,\n        ""message"": {\n          ""role"": ""assistant"",\n          ""content"": ""{\\""license no\\"": \\""Z050109014\\"", \\""expires\\"": \\""09/02/2026\\"", \\""name and address\\"": \\""Rachel Davis 5 Silk Rd Ganja Bus, MO 54321\\"", \\""sex\\"": \\""F\\"", \\""ht\\"": \\""5-10\\"", \\""wt\\"": \\""175 lb\\"", \\""eyes\\"": \\""BRO\\"", \\""DOB\\"": \\""05/04/1991\\"", \\""signature\\"": \\""yes\\""}""\n        },\n        ""logprobs"": null,\n        ""finish_reason"": ""stop"",\n        ""stop_reason"": null\n      }\n    ],\n    ""usage"": {\n      ""prompt_tokens"": 814,\n      ""total_tokens"": 901,\n      ""completion_tokens"": 87\n    },\n    ""prompt_logprobs"": null\n  }\n}', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'human', 'name': None, 'id': None, 'example': False}]",,,meta/llama-3.3-70b-instruct,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,9099.433660507202,9099.433660507202,7380.0,9835.947275161743
LLM_NEW_TOKEN,1748370711.6094804,0,2173,0,2173,,,,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8678.51734161377,8678.51734161377,,9415.03095626831
LLM_NEW_TOKEN,1748370711.6103327,0,2173,1,2174,,,,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8677.664995193481,8677.664995193481,,9414.178609848022
LLM_NEW_TOKEN,1748370711.6192882,0,2173,2,2175,,,,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8668.709516525269,8668.709516525269,,9405.22313117981
LLM_NEW_TOKEN,1748370711.6311216,0,2173,3,2176,,,T,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8656.87608718872,8656.87608718872,,9393.389701843262
LLM_NEW_TOKEN,1748370711.6420472,0,2173,4,2177,,,hough,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8645.950555801392,8645.950555801392,,9382.464170455933
LLM_NEW_TOKEN,1748370711.65557,0,2173,5,2178,,,t: T,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8632.42769241333,8632.42769241333,,9368.941307067871
LLM_NEW_TOKEN,1748370711.663337,0,2173,6,2179,,,he da,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8624.660730361938,8624.660730361938,,9361.17434501648
LLM_NEW_TOKEN,1748370711.673764,0,2173,7,2180,,,ta has bee,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8614.23373222351,8614.23373222351,,9350.747346878052
LLM_NEW_TOKEN,1748370711.6839514,0,2173,8,2181,,,n ext,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8604.04634475708,8604.04634475708,,9340.559959411621
LLM_NEW_TOKEN,1748370711.6944008,0,2173,9,2182,,,ract,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8593.596935272217,8593.596935272217,,9330.110549926758
LLM_NEW_TOKEN,1748370711.7045643,0,2173,10,2183,,,ed fr,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8583.433389663696,8583.433389663696,,9319.947004318237
LLM_NEW_TOKEN,1748370711.7153912,0,2173,11,2184,,,om the ,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8572.606563568115,8572.606563568115,,9309.120178222656
LLM_NEW_TOKEN,1748370711.726093,0,2173,12,2185,,,file R,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8561.904668807983,8561.904668807983,,9298.418283462524
LLM_NEW_TOKEN,1748370711.736236,0,2173,13,2186,,,ache,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8551.761627197266,8551.761627197266,,9288.275241851807
LLM_NEW_TOKEN,1748370711.747191,0,2173,14,2187,,,l,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8540.806770324707,8540.806770324707,,9277.320384979248
LLM_NEW_TOKEN,1748370711.766879,0,2173,15,2188,,, Dav,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8521.118640899658,8521.118640899658,,9257.6322555542
LLM_NEW_TOKEN,1748370711.7778714,0,2173,16,2189,,,is.,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8510.12635231018,8510.12635231018,,9246.639966964722
LLM_NEW_TOKEN,1748370711.779999,0,2173,17,2190,,,"jpg, and ",,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8507.998704910278,8507.998704910278,,9244.51231956482
LLM_NEW_TOKEN,1748370711.7889805,0,2173,18,2191,,,it c,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8499.017238616943,8499.017238616943,,9235.530853271484
LLM_NEW_TOKEN,1748370711.7988741,0,2173,19,2192,,,ontai,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8489.123582839966,8489.123582839966,,9225.637197494507
LLM_NEW_TOKEN,1748370711.8093975,0,2173,20,2193,,,ns,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8478.600263595581,8478.600263595581,,9215.113878250122
LLM_NEW_TOKEN,1748370711.820031,0,2173,21,2194,,, the n,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8467.966794967651,8467.966794967651,,9204.480409622192
LLM_NEW_TOKEN,1748370711.830748,0,2173,22,2195,,,"ame ""R",,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8457.249641418457,8457.249641418457,,9193.763256072998
LLM_NEW_TOKEN,1748370711.8407595,0,2173,23,2196,,,a,,,react_agent,a8a24845-5999-45bc-b26c-229e9f05b8f7,root,a8a24845-5999-45bc-b26c-229e9f05b8f7,b331b29f-8d2b-444a-87b8-faa2c9ee7d5a,langchain,react_agent,1.0,8447.238206863403,8447.238206863403,,9183.751821517944
